"Block Id";"Id";"Name";"Description";"DataType Id";"Comment"
"S89.G00.88";"009";"Numéro technique temporaire";"Le NTT est un identifiant technique unique et invariant permettant à l'employeur de déclarer, dans un temps limité, un individu pour lequel il n'aurait pas connaissance du Numéro d'Inscription au Répertoire ou du Numéro d'Identification d'Attente au moment de l'émission d'une DSN._x000D_
Il est composé du code sexe de la personne physique qui doit être égal à 1 ou 2, suivi du SIREN de l'entreprise et d'un identifiant unique et pérenne de l'individu dans l'entreprise, comme le Matricule du salarié dans l'entreprise par exemple.  Il ne peut pas contenir de caractères ""espace""._x000D_
Il s'agit d'une donnée technique destinée au système d'information DSN uniquement. Le NTT n'est pas une donnée de gestion et ne permet pas l'ouverture des droits de l'individu auprès des organismes de protection sociale._x000D_
Le NTT doit désigner un individu et un seul pour l'ensemble de ses contrats dans l'entreprise. En cas d'obtention de plusieurs NTT, l'employeur doit utiliser pour ses déclarations le NTT le plus ancien en cours de validité._x000D_
En l'absence de NIR ou de NIA, il est obligatoire de remplir la rubrique Numéro technique temporaire (S89.G00.88.009)._x000D_
Le NTT doit être renseigné sur la première DSN où le NIR est attribué. Ceci permettra de faire le lien entre les deux identités déclarées par l'employeur.";"Type_Alphanumeric_11_40";"OptionsTitres.NTT"
"S89.G00.89";"001";"Nombre de titres";"[NB : sans décimale, zéros non significatifs tolérés.]";"Nombre_1_8_regex";"Bspce.NombreTitres"
"S89.G00.89";"002";"Prix d'acquisition des titres";"La valeur indiquée comprend deux chiffres après la virgule. A titre d'exemple, une valeur unitaire d'un montant de 0,385 euro sera indiquée à ""0.38"", une valeur unitaire d'un montant de 0,386 euro sera indiquée à ""0.39"" et une valeur unitaire de 23€,70 sera indiquée à ""23.70""._x000D_
[NB : avec décimale, non signé, valeur zéro interdite, zéros non significatifs tolérés]";"Nombre_4_12_regex";"Bspce.PrixAcquisitionTitres"
"S89.G00.89";"003";"Valeur unitaire des titres au jour de l'exercice des bons";"La valeur indiquée comprend deux chiffres après la virgule. A titre d'exemple, une valeur unitaire d'un montant de 0,385 euro sera indiquée à ""0.38"", une valeur unitaire d'un montant de 0,386 euro sera indiquée à ""0.39"" et une valeur unitaire de 23€,70 sera indiquée à ""23.70""._x000D_
[NB : avec décimale, non signé, valeur zéro interdite, zéros non significatifs tolérés]";"Nombre_4_12_regex";"Bspce.ValeurUnitaireTitres"
"S89.G00.89";"004";"Fraction du gain de source française";"Cette valeur doit être exprimée en pourcentage avec caractère séparateur (deux chiffres après la virgule)._x000D_
Exemple : ""23.70""_x000D_
[NB : avec décimale, non signé, valeur zéro autorisée, zéros non significatifs tolérés]";"Nombre_4_6_regexp2";"Bspce.FractionGain"
"S89.G00.89";"005";"Date d'acquisition des titres";"[NB : Date au format JJMMAAAA avec AAAA = 20nn]";"Date_JJMMAAAA_20";"Bspce.DateAcquisitionTitres"
"S89.G00.89";"006";"Durée d'exercice de l'activité du bénéficiaire dans l'entreprise";"Cette durée est à indiquer en mois._x000D_
[NB : sans décimale, non signé, valeur zéro interdite, zéros non significatifs tolérés]";"Nombre_1_3_regex";"Bspce.DureeExerciceActivite "
"S89.G00.89";"007";"Numéro d'inscription au répertoire";"Le numéro d'inscription au répertoire (NIR) est l'identifiant unique et invariable des individus inscrits au répertoire national d'identification des personnes physiques (RNIPP). Ce numéro correspond au numéro de sécurité sociale._x000D_
Ce numéro est composé de 13 chiffres et d'une clé de 2 chiffres. La clé n'est pas à déclarer dans cette rubrique._x000D_
Cette rubrique permet la déclaration du NIA (numéro d'immatriculation d'attente attribué par les organismes de protection sociale) en l'absence de NIR. Le NIA est constitué comme un NIR dans l'attente d'être certifié (circulaire DSS/sd4c N° 2012-213 du 1er juin 2012)._x000D_
Le Nir doit avoir la forme SAAMMDDCCCNNN avec :_x000D_
S = sexe de la personne physique doit être égal à 1 ou 2_x000D_
AA = année de naissance de la personne physique doit être comprise entre 00 et 99_x000D_
MM = mois de naissance de la personne physique doit être compris entre 01 et 12 ou entre 30 et 42 ou entre 50 et 99 ou égal à 20_x000D_
DD = département de naissance de la personne physique doit être compris entre 01 et 99 ou être égal à 2A ou 2B_x000D_
CCC = commune de naissance de la personne physique doit être comprise entre 001 et 999_x000D_
NNN = numéro d'inscription la personne physique au registre d'état civil doit être compris entre 001 et 999_x000D_
Si l'immatriculation est provisoire, ne pas utiliser les numéros provisoires reconnaissables par leur premier caractère égal à 7 ou 8, mais utiliser le NIA qui a été notifié._x000D_
En l'absence de NIR ou de NIA, il est obligatoire de remplir la rubrique Numéro technique temporaire (S89.G00.89.008).";"Identifiant_Nir_13";"Bspce.Identifiant"
"S89.G00.89";"008";"Numéro technique temporaire";"Le NTT est un identifiant technique unique et invariant permettant à l'employeur de déclarer, dans un temps limité, un individu pour lequel il n'aurait pas connaissance du Numéro d'Inscription au Répertoire ou du Numéro d'Identification d'Attente au moment de l'émission d'une DSN._x000D_
Il est composé du code sexe de la personne physique qui doit être égal à 1 ou 2, suivi du SIREN de l'entreprise et d'un identifiant unique et pérenne de l'individu dans l'entreprise, comme le Matricule du salarié dans l'entreprise par exemple.  Il ne peut pas contenir de caractères ""espace"". _x000D_
Il s'agit d'une donnée technique destinée au système d'information DSN uniquement. Le NTT n'est pas une donnée de gestion et ne permet pas l'ouverture des droits de l'individu auprès des organismes de protection sociale._x000D_
Le NTT doit désigner un individu et un seul pour l'ensemble de ses contrats dans l'entreprise. En cas d'obtention de plusieurs NTT, l'employeur doit utiliser pour ses déclarations le NTT le plus ancien en cours de validité._x000D_
En l'absence de NIR ou de NIA, il est obligatoire de remplir la rubrique Numéro technique temporaire (S89.G00.89.008)._x000D_
Le NTT doit être renseigné sur la première DSN où le NIR est attribué. Ceci permettra de faire le lien entre les deux identités déclarées par l'employeur.";"Type_Alphanumeric_11_40";"Bspce.NTT"
"S89.G00.91";"001";"Numéro d'inscription au répertoire";"Le numéro d'inscription au répertoire (NIR) est l'identifiant unique et invariable des individus inscrits au répertoire national d'identification des personnes physiques (RNIPP). Ce numéro correspond au numéro de sécurité sociale._x000D_
Ce numéro est composé de 13 chiffres et d'une clé de 2 chiffres. La clé n'est pas à déclarer dans cette rubrique._x000D_
Cette rubrique permet la déclaration du NIA (numéro d'immatriculation d'attente attribué par les organismes de protection sociale) en l'absence de NIR. Le NIA est constitué comme un NIR dans l'attente d'être certifié (circulaire DSS/sd4c N° 2012-213 du 1er juin 2012)._x000D_
Le Nir doit avoir la forme SAAMMDDCCCNNN avec :_x000D_
S = sexe de la personne physique doit être égal à 1 ou 2_x000D_
AA = année de naissance de la personne physique doit être comprise entre 00 et 99_x000D_
MM = mois de naissance de la personne physique doit être compris entre 01 et 12 ou entre 30 et 42 ou entre 50 et 99 ou égal à 20_x000D_
DD = département de naissance de la personne physique doit être compris entre 01 et 99 ou être égal à 2A ou 2B_x000D_
CCC = commune de naissance de la personne physique doit être comprise entre 001 et 999_x000D_
NNN = numéro d'inscription la personne physique au registre d'état civil doit être compris entre 001 et 999_x000D_
_x000D_
ATTENTION : Un NIR ne peut être présent qu'une seule fois dans la déclaration, il doit être unique pour permettre la traçabilité et l'identification de l'individu._x000D_
Si l'immatriculation est provisoire, ne pas utiliser les numéros provisoires reconnaissables par leur premier caractère égal à 7 ou 8, mais utiliser le NIA qui a été notifié.";"Type_Alphanumeric_13-13";"IndividuNonSalarie.Identifiant"
"S89.G00.91";"002";"Nom de famille";"Le nom de famille est le nom défini pour chaque individu dans les jours qui suivent sa naissance. Il est usuellement défini sur la base de la filiation avec l’un ou l’autre parent, voire les deux. Il peut être défini par disposition administrative ou judiciaire.";"Type_Alphanumeric_1-80";"IndividuNonSalarie.NomFamille"
"S89.G00.91";"003";"Nom d'usage";"Il s’agit de la possibilité pour une personne de porter un nom qu’elle n’a pas acquis selon les règles d’acquisition du nom de famille.";"Type_Alphanumeric_1-80";"IndividuNonSalarie.NomUsage"
"S89.G00.91";"004";"Prénoms";"Elément d'identification joint au nom de famille qui permet de distinguer les personnes d'une même famille.";"Type_Alphanumeric_1-80";"IndividuNonSalarie.Prenoms"
"S89.G00.91";"005";"Sexe";"Le sexe décrit la qualité d'homme ou la qualité de femme._x000D_
Il est à renseigner si différent du sexe porté par le NIR ou si le NIR est absent en cas d'identification par un NTT.";"DSN_Sexe";"IndividuNonSalarie.Sexe"
"S89.G00.91";"006";"Date de naissance";"Instant où une personne naît, tel qu'enregistré à l'état civil._x000D_
Renseigner la date de naissance du salarié sous la forme JJMMAAAA._x000D_
- L'année de naissance est obligatoire :_x000D_
- Jour de naissance inconnu : 99MMAAAA,_x000D_
- Mois de naissance Inconnu : JJ99AAAA,_x000D_
- Si jour et mois inconnus : 9999AAAA.";"N4DS_DDN";"IndividuNonSalarie.DateNaissance"
"S89.G00.91";"007";"Lieu de naissance";"Il s’agit du nom de la localité de naissance, tel qu’enregistré à l’état civil._x000D_
Libellé en toutes lettres. Obligatoire pour les salariés nés en France métropolitaine, dans les DOM et dans les TOM. Il peut éventuellement s'agir d'un pays.";"Type_Alphanumeric_1-30";"IndividuNonSalarie.LieuNaissance"
"S89.G00.91";"008";"Numéro, extension, nature et libellé de la voie";"Numéro : Il précise l’adresse dans la voie. Sa valeur est différente de 0 et ne doit pas dépasser 4 chiffres._x000D_
En cas de numéro multiple, seul le premier doit être indiqué (pour exemple indiquer 4 pour 4/14)_x000D_
Extension : Lettre accolée au numéro si celui-ci ne présente pas une précision suffisante (par exemple B_x000D_
pour BIS, T pour TER, etc…)_x000D_
Nature de la voie : information facultative décrivant la nature de la voie (rue, avenue, etc…)_x000D_
Libellé de la voie : Appellation officielle de la voie";"Type_Alphanumeric_1-50";"IndividuNonSalarie.Voie"
"S89.G00.91";"009";"Code postal";"Il s’agit de données d’organisation postale qui doivent être utilisées en l’état. Le code postal est composé de 5 chiffres. Les codes CEDEX ne sont pas admis.";"La_Poste_Hexaposte";"IndividuNonSalarie.CodePostal"
"S89.G00.91";"010";"Localité";"La localité est un élément géographique et administratif. C’est le premier élément d’identification associé au code postal. Le libellé est la plupart du temps le nom officiel de la localité enregistrée à l’INSEE et au Journal Officiel.";"N4DS_Adresse_Localite";"IndividuNonSalarie.Localite"
"S89.G00.91";"011";"Code Pays";"Nom du pays (territoire d’un état) de résidence du salarié exprimé sous la forme d’un code._x000D_
Le code pays ne doit pas être renseigné pour les adresses relevant du système postal français._x000D_
Le domaine d'application du système postal français est constitué des territoires suivants :_x000D_
FR : France métropolitaine_x000D_
GP : Guadeloupe_x000D_
BL : Saint Barthélémy_x000D_
MF : Saint Martin_x000D_
MQ : Martinique_x000D_
GF : Guyane Française_x000D_
RE : Ile de la Réunion_x000D_
PM : Saint Pierre et Miquelon_x000D_
YT : Mayotte_x000D_
WF : Wallis et Futuna_x000D_
PF : Polynésie Française_x000D_
NC : Nouvelle Calédonie_x000D_
MC : Monaco";"ISO_3166-1-A2_Pays";"IndividuNonSalarie.CodePays"
"S89.G00.91";"012";"Code de distribution à l'étranger";"Mention complémentaire pour les adresses ne relevant du système postal français.";"Type_Alphanumeric_1-50";"IndividuNonSalarie.CodeDistribution"
"S89.G00.91";"013";"Complément de la localisation de la construction";"Les compléments d’adresse permettent d’indiquer le point de remise exact du courrier. Ils donnent des informations précises et déterminantes dans la phase finale de distribution du courrier, tel que le bâtiment, la boîte aux lettres, le numéro d’appartement.";"Type_Alphanumeric_1-50";"IndividuNonSalarie.ComplementConstruction"
"S89.G00.91";"014";"Service de distribution, complément de localisation de la voie";"Il s’agit de services de distribution du courrier spécifiques proposés ou mis en place par La Poste.";"Type_Alphanumeric_1-50";"IndividuNonSalarie.ComplementVoie"
"S89.G00.91";"015";"Adresse mél";"Adresse mél personnelle ou professionnelle de l'individu. Le renseignement de cette rubrique est conditionné à l'accord explicite de ce dernier.";"N4DS_Email_6-100";"IndividuNonSalarie.Mel"
"S89.G00.91";"016";"Matricule de l'individu dans l'entreprise";"Le choix de la valeur que prend le matricule revient à l’employeur.";"Type_Alphanumeric_1-30";"IndividuNonSalarie.Matricule"
"S89.G00.91";"017";"Statut du salarié (conventionnel)";"Le statut détermine les conditions d’emploi et de travail d’un ou plusieurs salariés d’une entreprise. Le classement s’entend au sens de la convention collective applicable dans l’entreprise. Il correspond aux grandes catégories socio-professionnelles auxquelles chaque salarié appartient.";"DSN_IndividuAgircArrco_StatutConventionnel";"IndividuNonSalarie.StatutConventionnel"
"S89.G00.91";"018";"Code statut catégoriel Retraite Complémentaire obligatoire";"Le statut catégoriel Retraite complémentaire définit le positionnement du salarié au vu des réglementations des régimes de retraite complémentaires des salariés et des ingénieurs et cadres.";"DSN_IndividuAgircArrco.StatutRetraiteComplementaire";"IndividuNonSalarie.StatutRetraiteComplementaire"
"S89.G00.91";"019";"Code département de naissance";"Pour les salariés nés en France : code 01 à 97 ou 2A ou 2B_x000D_
Pour les salariés nés dans les TOM : code 98_x000D_
Pour les personnes nées à l'étranger, renseigner 99";"Departement";"IndividuNonSalarie.CodeDepartementNaissance"
"S89.G00.91";"020";"Code pays de naissance";"Le Code pays de naissance est à déterminer dans la table ""Codes Pays"" ISO 3166-1-A2.";"ISO_3166-1-A2_Pays_All";"IndividuNonSalarie.CodePaysNaissance"
"S89.G00.91";"021";"Numéro technique temporaire";"Le NTT est un identifiant technique unique et invariant permettant à l'employeur de déclarer, dans un temps limité, un individu pour lequel il n'aurait pas connaissance du Numéro d'Inscription au Répertoire ou du Numéro d'Identification d'Attente au moment de l'émission d'une DSN._x000D_
Il est composé du code sexe de la personne physique qui doit être égal à 1 ou 2, suivi du SIREN de l'entreprise et d'un identifiant unique et pérenne de l'individu dans l'entreprise, comme le Matricule du salarié dans l'entreprise par exemple. Il ne peut pas contenir de caractères ""espace""._x000D_
Il s'agit d'une donnée technique destinée au système d'information DSN uniquement. Le NTT n'est pas une donnée de gestion et ne permet pas l'ouverture des droits de l'individu auprès des organismes de protection sociale. Le NTT doit désigner un individu et un seul pour l'ensemble de ses contrats dans l'entreprise. En cas d'obtention de plusieurs NTT, l'employeur doit utiliser pour ses déclarations le NTT le plus ancien en cours de validité. En l'absence de NIR ou de NIA, il est obligatoire de remplir la rubrique Numéro technique temporaire (S21.G00.30.020)._x000D_
Le NTT doit être renseigné sur la première DSN où le NIR est attribué. Ceci permettra de faire le lien entre les deux identités déclarées par l'employeur.";"Type_Alphanumeric_11_40";"IndividuNonSalarie.NTT"
